code,level1,level2,level3,latitude,longitude
4825059000,경상남도,김해시,삼안동,35.2407611,128.9096417
4825060000,경상남도,김해시,불암동,35.2189722,128.9289861
4825061000,경상남도,김해시,장유1동,35.2012528,128.8127722
4825062000,경상남도,김해시,장유2동,35.1970917,128.7977861
4825063000,경상남도,김해시,장유3동,35.1755333,128.8113250
4827000000,경상남도,밀양시,,35.5007778,128.7489444
4827025000,경상남도,밀양시,삼랑진읍,35.3927278,128.8400000
4827025300,경상남도,밀양시,하남읍,35.3724361,128.7132889
4827031000,경상남도,밀양시,부북면,35.5082222,128.7321083
4827032000,경상남도,밀양시,상동면,35.5497833,128.7655444
4827033000,경상남도,밀양시,산외면,35.4995806,128.8170972
4827034000,경상남도,밀양시,산내면,35.5812167,128.8831111
4827035000,경상남도,밀양시,단장면,35.5121833,128.8782889
4827036000,경상남도,밀양시,상남면,35.4452694,128.7558417
4827037000,경상남도,밀양시,초동면,35.4186083,128.6751528
4827038000,경상남도,밀양시,무안면,35.4676306,128.6537417
4827039000,경상남도,밀양시,청도면,35.5458389,128.6266972
4827051000,경상남도,밀양시,내일동,35.4912806,128.7563556
4827052000,경상남도,밀양시,내이동,35.4939889,128.7484861
4827053000,경상남도,밀양시,삼문동,35.4799750,128.7552778
4827054000,경상남도,밀양시,가곡동,35.4756861,128.7667778
4827055000,경상남도,밀양시,교동,35.5079444,128.7593861
4831000000,경상남도,거제시,,34.8773583,128.6233556
4831031000,경상남도,거제시,일운면,34.8265333,128.7053333
4831032000,경상남도,거제시,동부면,34.8184083,128.6103750
4831033000,경상남도,거제시,남부면,34.7290417,128.6123333
4831034000,경상남도,거제시,거제면,34.8478833,128.5926111
4831035000,경상남도,거제시,둔덕면,34.8336389,128.5073111
4831036000,경상남도,거제시,사등면,34.9158083,128.5244750
4831037000,경상남도,거제시,연초면,34.9114500,128.6587750
4831038000,경상남도,거제시,하청면,34.9522056,128.6575778
4831039000,경상남도,거제시,장목면,34.9835111,128.6845750
4831051000,경상남도,거제시,장승포동,34.8642500,128.7294000
4831053000,경상남도,거제시,능포동,34.8761167,128.7369111
4831054000,경상남도,거제시,아주동,34.8629389,128.6943639
4831055000,경상남도,거제시,옥포1동,34.8878611,128.6948861
4831056000,경상남도,거제시,옥포2동,34.8934778,128.6905556
4831057000,경상남도,거제시,장평동,34.8895579,128.6094674
4831058000,경상남도,거제시,고현동,34.8825990,128.6233250
4831059000,경상남도,거제시,상문동,34.8680902,128.6379441
4831060000,경상남도,거제시,수양동,34.8879410,128.6462865
4833000000,경상남도,양산시,,35.3319278,129.0394111
4833025300,경상남도,양산시,물금읍,35.3080389,128.9906444
4833031000,경상남도,양산시,동면,35.3204472,129.0641417
4833032000,경상남도,양산시,원동면,35.3616278,128.9210667
4833033000,경상남도,양산시,상북면,35.4153139,129.0666667
4833034000,경상남도,양산시,하북면,35.4862333,129.0892222
4833051000,경상남도,양산시,중앙동,35.3427361,129.0432528
4833051500,경상남도,양산시,양주동,35.3364654,129.0322113
4833052000,경상남도,양산시,삼성동,35.3497583,129.0429556
4833053000,경상남도,양산시,강서동,35.3420972,129.0284222
4833054000,경상남도,양산시,서창동,35.4132167,129.1754222
4833055000,경상남도,양산시,소주동,35.4165806,129.1562000
4833056000,경상남도,양산시,평산동,35.3802611,129.1509556
4833057000,경상남도,양산시,덕계동,35.3704222,129.1522639
4872000000,경상남도,의령군,,35.3191194,128.2638222
4872025000,경상남도,의령군,의령읍,35.3180000,128.2627194
4872031000,경상남도,의령군,가례면,35.3236472,128.2474667
4872032000,경상남도,의령군,칠곡면,35.3383333,128.1947778
4872033000,경상남도,의령군,대의면,35.3688278,128.1104556
4872034000,경상남도,의령군,화정면,35.2746444,128.2130111
4872035000,경상남도,의령군,용덕면,35.3450833,128.2928194
4872036000,경상남도,의령군,정곡면,35.3775000,128.3285528
4872037000,경상남도,의령군,지정면,35.3794750,128.3882667
4872038000,경상남도,의령군,낙서면,35.4811250,128.3794333
4872039000,경상남도,의령군,부림면,35.4634167,128.3267778
4872040000,경상남도,의령군,봉수면,35.4692278,128.2683889
4872041500,경상남도,의령군,궁류면,35.4443056,128.2511417
4872042000,경상남도,의령군,유곡면,35.4302000,128.3158417
4873000000,경상남도,함안군,,35.2694056,128.4087083
4873025000,경상남도,함안군,가야읍,35.2691500,128.4104417
4873025300,경상남도,함안군,칠원읍,35.3088028,128.5185639
4873031000,경상남도,함안군,함안면,35.2390361,128.4259222
4873032000,경상남도,함안군,군북면,35.2586083,128.3472306
4873033000,경상남도,함안군,법수면,35.3124528,128.3575972
4873034000,경상남도,함안군,대산면,35.3471194,128.4337083
4873035000,경상남도,함안군,칠서면,35.3303611,128.5002861
4873036000,경상남도,함안군,칠북면,35.3435472,128.5238556
4873038000,경상남도,함안군,산인면,35.2762694,128.4264778
4873039000,경상남도,함안군,여항면,35.2071194,128.4367083
4874000000,경상남도,창녕군,,35.5415361,128.4945333
4874025000,경상남도,창녕군,창녕읍,35.5376583,128.5033556
4874025300,경상남도,창녕군,남지읍,35.3860417,128.4794333
4874031000,경상남도,창녕군,고암면,35.5733556,128.5131861
4874032000,경상남도,창녕군,성산면,35.6257167,128.4961889
4874033000,경상남도,창녕군,대합면,35.6105861,128.4742778
4874034000,경상남도,창녕군,이방면,35.5740667,128.3900306
4874035000,경상남도,창녕군,유어면,35.5050528,128.4133333
4874036000,경상남도,창녕군,대지면,35.5525194,128.4700639
4874037000,경상남도,창녕군,계성면,35.4657389,128.5152444
4874038000,경상남도,창녕군,영산면,35.4505861,128.5301528
4874039000,경상남도,창녕군,장마면,35.4551056,128.4751444
4874040000,경상남도,창녕군,도천면,35.4320278,128.5202528
4874041000,경상남도,창녕군,길곡면,35.3840194,128.5712889
4874042000,경상남도,창녕군,부곡면,35.4316889,128.6051306
4882000000,경상남도,고성군,,34.9699000,128.3245417
4882025000,경상남도,고성군,고성읍,34.9711000,128.3265333
4882031000,경상남도,고성군,삼산면,34.9336111,128.2760528
4882032000,경상남도,고성군,하일면,34.9403167,128.1946417
4882033000,경상남도,고성군,하이면,34.9255861,128.1250778
4882034000,경상남도,고성군,상리면,34.9966556,128.1885667
4882035000,경상남도,고성군,대가면,35.0142556,128.3005556
4882036000,경상남도,고성군,영현면,35.0510167,128.2076778
4882037000,경상남도,고성군,영오면,35.1047889,128.2398528
4882038000,경상남도,고성군,개천면,35.0956083,128.2610778
4882039000,경상남도,고성군,구만면,35.0847528,128.3370972
4882040000,경상남도,고성군,회화면,35.0570972,128.3755222
4882041000,경상남도,고성군,마암면,35.0520833,128.3389111
4882042000,경상남도,고성군,동해면,35.0383472,128.4232000
4882043000,경상남도,고성군,거류면,34.9886639,128.4064667
4884000000,경상남도,남해군,,34.8345583,127.8944667
4884025000,경상남도,남해군,남해읍,34.8354167,127.8959556
4884031000,경상남도,남해군,이동면,34.7963111,127.9569000
4884032000,경상남도,남해군,상주면,34.7205694,127.9878000
4884033000,경상남도,남해군,삼동면,34.8278944,128.0031444
4884034000,경상남도,남해군,미조면,34.7089889,128.0490667
4884035000,경상남도,남해군,남면,34.7683000,127.8889306
4884036000,경상남도,남해군,서면,34.8069500,127.8404639
4884037000,경상남도,남해군,고현면,34.8925750,127.8764667
4884038000,경상남도,남해군,설천면,34.9217806,127.9161750
4884039000,경상남도,남해군,창선면,34.8547111,128.0143194
4885000000,경상남도,하동군,,35.0642028,127.7534306
4885025000,경상남도,하동군,하동읍,35.0690194,127.7474194
4885031000,경상남도,하동군,화개면,35.1853083,127.6275778
4885032000,경상남도,하동군,악양면,35.1592944,127.7110861
4885033000,경상남도,하동군,적량면,35.0800778,127.7790667
4885034000,경상남도,하동군,횡천면,35.1066806,127.8161111
4885035000,경상남도,하동군,고전면,35.0190806,127.8194444
4885036000,경상남도,하동군,금남면,34.9474139,127.8611333
4885037000,경상남도,하동군,진교면,35.0274000,127.9031111
4885038000,경상남도,하동군,양보면,35.0442417,127.8479083
4885039000,경상남도,하동군,북천면,35.1115750,127.8949889
4885040000,경상남도,하동군,청암면,35.1529778,127.8021639
4885041000,경상남도,하동군,옥종면,35.1798833,127.8816972
4885042000,경상남도,하동군,금성면,34.9606944,127.7923750
4886000000,경상남도,산청군,,35.4124917,127.8756194
4886025000,경상남도,산청군,산청읍,35.4103472,127.8796222
4886031000,경상남도,산청군,차황면,35.4606528,127.9299889
4886032000,경상남도,산청군,오부면,35.4556778,127.8641333
4886033000,경상남도,산청군,생초면,35.4901083,127.8350639
4886034000,경상남도,산청군,금서면,35.4141250,127.8653333
4886035000,경상남도,산청군,삼장면,35.2951972,127.8339306
4886036000,경상남도,산청군,시천면,35.2752750,127.8428417
4886037000,경상남도,산청군,단성면,35.2958250,127.9598111
4886038000,경상남도,산청군,신안면,35.3009250,127.9752528
4886039000,경상남도,산청군,생비량면,35.3419917,128.0472639
4886040000,경상남도,산청군,신등면,35.3796806,128.0089778
4887000000,경상남도,함양군,,35.5174694,127.7274194
4887025000,경상남도,함양군,함양읍,35.5166194,127.7287972
4887031000,경상남도,함양군,마천면,35.3938944,127.6651972
4887032000,경상남도,함양군,휴천면,35.4776444,127.7523750
4887033000,경상남도,함양군,유림면,35.4631722,127.7945000
4887034000,경상남도,함양군,수동면,35.5191333,127.7899083
4887035000,경상남도,함양군,지곡면,35.5631722,127.7763889
4887036000,경상남도,함양군,안의면,35.6256333,127.8134444
4887037000,경상남도,함양군,서하면,35.6446194,127.6975556
4887038000,경상남도,함양군,서상면,35.6803694,127.6880556
4887039000,경상남도,함양군,백전면,35.5486472,127.6377861
4887040000,경상남도,함양군,병곡면,35.5254389,127.6842889
4888000000,경상남도,거창군,,35.6836250,127.9116556
4888025000,경상남도,거창군,거창읍,35.6849444,127.9060194
4888031000,경상남도,거창군,주상면,35.7466417,127.9152778
4888032000,경상남도,거창군,웅양면,35.8023667,127.9199556
4888033000,경상남도,거창군,고제면,35.8118194,127.8735861
4888034000,경상남도,거창군,북상면,35.7743944,127.8213889
4888035000,경상남도,거창군,위천면,35.7465583,127.8353083
4888036000,경상남도,거창군,마리면,35.6981778,127.8567972
4888037000,경상남도,거창군,남상면,35.6401667,127.9121889
4888038000,경상남도,거창군,남하면,35.6646833,127.9457889
4888039000,경상남도,거창군,신원면,35.5647056,127.9273000
4888040000,경상남도,거창군,가조면,35.7079694,128.0169000
4888041000,경상남도,거창군,가북면,35.7597750,127.9954639
4889000000,경상남도,합천군,,35.5636167,128.1679306
4889025000,경상남도,합천군,합천읍,35.5628833,128.1601528
4889031000,경상남도,합천군,봉산면,35.6230167,128.0440528
4889032000,경상남도,합천군,묘산면,35.6554306,128.1155556
4889033000,경상남도,합천군,가야면,35.7597000,128.1416417
4889034000,경상남도,합천군,야로면,35.7021833,128.1699083
4889035000,경상남도,합천군,율곡면,35.5693278,128.2201972
4889036000,경상남도,합천군,초계면,35.5569278,128.2675306
4889037000,경상남도,합천군,쌍책면,35.5728306,128.2843528
4889038000,경상남도,합천군,덕곡면,35.6119833,128.3614667
4889039000,경상남도,합천군,청덕면,35.5563250,128.3239778
4889040000,경상남도,합천군,적중면,35.5445444,128.2808639
4889041000,경상남도,합천군,대양면,35.5135722,128.1767083
4889042000,경상남도,합천군,쌍백면,35.4385556,128.1476444
4889043000,경상남도,합천군,삼가면,35.4113278,128.1239528
4889044000,경상남도,합천군,가회면,35.4321278,128.0358417
4889045000,경상남도,합천군,대병면,35.5182333,128.0167556
4889046000,경상남도,합천군,용주면,35.5376694,128.1155972
5000000000,제주특별자치도,,,33.4856944,126.5003333
5011000000,제주특별자치도,제주시,,33.4963111,126.5332083
5011025000,제주특별자치도,제주시,한림읍,33.4071444,126.2690861
5011025300,제주특별자치도,제주시,애월읍,33.4587389,126.3314667
5011025600,제주특별자치도,제주시,구좌읍,33.5193361,126.8540750
5011025900,제주특별자치도,제주시,조천읍,33.5311778,126.6362333
5011031000,제주특별자치도,제주시,한경면,33.3474000,126.1860194
5011032000,제주특별자치도,제주시,추자면,33.9594722,126.2961417
5011033000,제주특별자치도,제주시,우도면,33.5032556,126.9554222
5011051000,제주특별자치도,제주시,일도1동,33.5116861,126.5281861
5011052000,제주특별자치도,제주시,일도2동,33.5084778,126.5403194
5011053000,제주특별자치도,제주시,이도1동,33.5051833,126.5275889
5011054000,제주특별자치도,제주시,이도2동,33.4938583,126.5373750
5011055000,제주특별자치도,제주시,삼도1동,33.5004250,126.5203000
5011056000,제주특별자치도,제주시,삼도2동,33.5083861,126.5239111
5011057000,제주특별자치도,제주시,용담1동,33.5063472,126.5156861
5011058000,제주특별자치도,제주시,용담2동,33.5082472,126.5137333
5011059000,제주특별자치도,제주시,건입동,33.5116806,126.5337083
5011060000,제주특별자치도,제주시,화북동,33.5169722,126.5674417
5011061000,제주특별자치도,제주시,삼양동,33.5186944,126.5875306
5011062000,제주특별자치도,제주시,봉개동,33.4884556,126.5968778
5011063000,제주특별자치도,제주시,아라동,33.4730556,126.5470083
5011064000,제주특별자치도,제주시,오라동,33.4918944,126.5136194
5011065000,제주특별자치도,제주시,연동,33.4848667,126.4989306
5011066000,제주특별자치도,제주시,노형동,33.4798056,126.4791972
5011067000,제주특별자치도,제주시,외도동,33.4896028,126.4342444
5011068000,제주특별자치도,제주시,이호동,33.4965500,126.4601528
5011069000,제주특별자치도,제주시,도두동,33.4998889,126.4700889
5013000000,제주특별자치도,서귀포시,,33.2540601,126.5595500
5013025000,제주특별자치도,서귀포시,대정읍,33.2235722,126.2541750
5013025300,제주특별자치도,서귀포시,남원읍,33.2763583,126.7220889
5013025900,제주특별자치도,서귀포시,성산읍,33.4387500,126.9129417
5013031000,제주특별자치도,서귀포시,안덕면,33.2463722,126.3390667
5013032000,제주특별자치도,서귀포시,표선면,33.3238278,126.8336194
5013051000,제주특별자치도,서귀포시,송산동,33.2418056,126.5680639
5013052000,제주특별자치도,서귀포시,정방동,33.2425833,126.5672778
5013053000,제주특별자치도,서귀포시,중앙동,33.2473528,126.5670417
5013054000,제주특별자치도,서귀포시,천지동,33.2445917,126.5632889
5013055000,제주특별자치도,서귀포시,효돈동,33.2600472,126.6176222
5013056000,제주특별자치도,서귀포시,영천동,33.2655778,126.5889778
5013057000,제주특별자치도,서귀포시,동홍동,33.2630222,126.5691000
5013058000,제주특별자치도,서귀포시,서홍동,33.2606333,126.5527333
5013059000,제주특별자치도,서귀포시,대륜동,33.2447833,126.5134111
5013060000,제주특별자치도,서귀포시,대천동,33.2474750,126.4795750
5013061000,제주특별자치도,서귀포시,중문동,33.2481778,126.4367778
5013062000,제주특별자치도,서귀포시,예래동,33.2510250,126.3999083
5019000000,이어도,,,0.0000000,0.0000000
5019099000,이어도,,,0.0000000,0.0000000
5100000000,강원특별자치도,,,37.8826917,127.7319750
5111000000,강원특별자치도,춘천시,,37.8785417,127.7323111
5111025000,강원특별자치도,춘천시,신북읍,37.9231472,127.7483639
5111031000,강원특별자치도,춘천시,동면,37.9075306,127.7834444
5111032000,강원특별자치도,춘천시,동산면,37.7495333,127.7984222
5111033000,강원특별자치도,춘천시,신동면,37.8149083,127.7181667
5111034000,강원특별자치도,춘천시,남면,37.7293944,127.6019111
5111035000,강원특별자치도,춘천시,서면,37.8959833,127.6950417
5111036000,강원특별자치도,춘천시,사북면,38.0271667,127.6429639
5111038000,강원특별자치도,춘천시,북산면,37.9846056,127.8881667
5111039000,강원특별자치도,춘천시,동내면,37.8451250,127.7633083
5111040000,강원특별자치도,춘천시,남산면,37.7890833,127.6483083
5111052000,강원특별자치도,춘천시,교동,37.8778611,127.7383222
5111053000,강원특별자치도,춘천시,조운동,37.8766944,127.7324417
5111054500,강원특별자치도,춘천시,약사명동,37.8738139,127.7269194
5111057000,강원특별자치도,춘천시,근화동,37.8779972,127.7144750
5111058000,강원특별자치도,춘천시,소양동,37.8800750,127.7265750
5111060000,강원특별자치도,춘천시,후평1동,37.8822528,127.7506194
5111061000,강원특별자치도,춘천시,후평2동,37.8747944,127.7526861
5111061100,강원특별자치도,춘천시,후평3동,37.8738722,127.7559972
5111062000,강원특별자치도,춘천시,효자1동,37.8694361,127.7298194
5111063000,강원특별자치도,춘천시,효자2동,37.8696722,127.7385111
5111064000,강원특별자치도,춘천시,효자3동,37.8736222,127.7435778
5111065000,강원특별자치도,춘천시,석사동,37.8557833,127.7444667
5111066000,강원특별자치도,춘천시,퇴계동,37.8617417,127.7283083
5111067500,강원특별자치도,춘천시,강남동,37.8624861,127.7224194
5111070500,강원특별자치도,춘천시,신사우동,37.9031444,127.7301222
5113000000,강원특별자치도,원주시,,37.3390833,127.9220556
5113025000,강원특별자치도,원주시,문막읍,37.3098111,127.8194333
5113031000,강원특별자치도,원주시,소초면,37.4151417,128.0045889
5113032000,강원특별자치도,원주시,호저면,37.4082333,127.9279000
5113033000,강원특별자치도,원주시,지정면,37.3593167,127.8424333
5113035000,강원특별자치도,원주시,부론면,37.2047833,127.7526528
5113036000,강원특별자치도,원주시,귀래면,37.1671833,127.8870083
5113037000,강원특별자치도,원주시,흥업면,37.2997778,127.9233750
5113038000,강원특별자치도,원주시,판부면,37.2713306,128.0141083
5113039000,강원특별자치도,원주시,신림면,37.2278528,128.0816972
5113051500,강원특별자치도,원주시,중앙동,37.3499861,127.9496639
5113052000,강원특별자치도,원주시,원인동,37.3427611,127.9490000
5113053000,강원특별자치도,원주시,개운동,37.3374083,127.9579083
5113054100,강원특별자치도,원주시,명륜1동,37.3384056,127.9555111
5113054200,강원특별자치도,원주시,명륜2동,37.3287806,127.9461111
5113055000,강원특별자치도,원주시,단구동,37.3233528,127.9625306
5113056000,강원특별자치도,원주시,일산동,37.3468250,127.9443306
5113057500,강원특별자치도,원주시,학성동,37.3506861,127.9463778
5113059000,강원특별자치도,원주시,단계동,37.3497917,127.9366972
5113060000,강원특별자치도,원주시,우산동,37.3687417,127.9422306
5113061000,강원특별자치도,원주시,태장1동,37.3522611,127.9574889
5113062000,강원특별자치도,원주시,태장2동,37.3795194,127.9542222
5113063500,강원특별자치도,원주시,봉산동,37.3447167,127.9591750
5113065000,강원특별자치도,원주시,행구동,37.3396889,127.9860444
5113066000,강원특별자치도,원주시,무실동,37.3345611,127.9287750
5113067500,강원특별자치도,원주시,반곡관설동,37.3156778,127.9737417
5115000000,강원특별자치도,강릉시,,37.7491361,128.8784972
5115025000,강원특별자치도,강릉시,주문진읍,37.8897944,128.8293111
5115031000,강원특별자치도,강릉시,성산면,37.7159222,128.8344333
5115032000,강원특별자치도,강릉시,왕산면,37.6698556,128.8402194
5115033000,강원특별자치도,강릉시,구정면,37.7155333,128.8823861
5115034000,강원특별자치도,강릉시,강동면,37.7254000,128.9565111
5115035000,강원특별자치도,강릉시,옥계면,37.6098806,129.0402528
5115036000,강원특별자치도,강릉시,사천면,37.8207583,128.8510861
5115037000,강원특별자치도,강릉시,연곡면,37.8574306,128.8391972
5115051000,강원특별자치도,강릉시,홍제동,37.7455167,128.8859306
5115052000,강원특별자치도,강릉시,중앙동,37.7518944,128.8973000
5115054000,강원특별자치도,강릉시,옥천동,37.7573278,128.9053667
5115055000,강원특별자치도,강릉시,교1동,37.7616944,128.8803083
5115056000,강원특별자치도,강릉시,교2동,37.7599306,128.9020000
5115057100,강원특별자치도,강릉시,포남1동,37.7651306,128.9105778
5115057200,강원특별자치도,강릉시,포남2동,37.7700194,128.9156667
5115058000,강원특별자치도,강릉시,초당동,37.7891028,128.9182333
5115059000,강원특별자치도,강릉시,송정동,37.7717306,128.9298111
5115060000,강원특별자치도,강릉시,내곡동,37.7361944,128.8832528
5115061500,강원특별자치도,강릉시,강남동,37.7442100,128.9056120
5115064500,강원특별자치도,강릉시,성덕동,37.7606444,128.9159444
5115066500,강원특별자치도,강릉시,경포동,37.7810111,128.8828889
5117000000,강원특별자치도,동해시,,37.5219306,129.1166333
5117051000,강원특별자치도,동해시,천곡동,37.5200750,129.1184444
5117052000,강원특별자치도,동해시,송정동,37.4969111,129.1309306
5117053000,강원특별자치도,동해시,북삼동,37.4898639,129.1111667
5117054000,강원특별자치도,동해시,부곡동,37.5339972,129.1071972
5117055000,강원특별자치도,동해시,동호동,37.5430472,129.1025306
5117057000,강원특별자치도,동해시,발한동,37.5456389,129.1101972
5117059000,강원특별자치도,동해시,묵호동,37.5498556,129.1175639
5117060000,강원특별자치도,동해시,북평동,37.4809333,129.1273750
5117063000,강원특별자치도,동해시,망상동,37.5551444,129.1068111
5117065000,강원특별자치도,동해시,삼화동,37.4878167,129.0706667
5119000000,강원특별자치도,태백시,,37.1612278,128.9879972
5119051500,강원특별자치도,태백시,황지동,37.1679528,128.9939111
5119052500,강원특별자치도,태백시,황연동,37.1759083,128.9889528
5119053500,강원특별자치도,태백시,삼수동,37.1776250,128.9801528
5119054000,강원특별자치도,태백시,상장동,37.1505139,128.9929417
5119058500,강원특별자치도,태백시,문곡소도동,37.1286056,128.9626861
5119059500,강원특별자치도,태백시,장성동,37.0976167,129.0104750
5119060500,강원특별자치도,태백시,구문소동,37.0972250,129.0244667
5119061500,강원특별자치도,태백시,철암동,37.1143944,129.0421083
5121000000,강원특별자치도,속초시,,38.2042750,128.5941667
5121051000,강원특별자치도,속초시,영랑동,38.2208944,128.5904750
5121052000,강원특별자치도,속초시,동명동,38.2099778,128.5979306
5121054000,강원특별자치도,속초시,금호동,38.2041861,128.5904417
5121056000,강원특별자치도,속초시,교동,38.1997861,128.5848194
5121057000,강원특별자치도,속초시,노학동,38.1943056,128.5784639
5121058000,강원특별자치도,속초시,조양동,38.1848806,128.5932000
5121059000,강원특별자치도,속초시,청호동,38.1953056,128.5979417
5121060000,강원특별자치도,속초시,대포동,38.1629917,128.5592972
5123000000,강원특별자치도,삼척시,,37.4470861,129.1674889
5123025000,강원특별자치도,삼척시,도계읍,37.2335528,129.0474750
5123025300,강원특별자치도,삼척시,원덕읍,37.1735611,129.3380111
5123031000,강원특별자치도,삼척시,근덕면,37.3764361,129.2281111
5123032000,강원특별자치도,삼척시,하장면,37.3466333,128.9453083
5123033000,강원특별자치도,삼척시,노곡면,37.3449694,129.1664444
5123034000,강원특별자치도,삼척시,미로면,37.4147333,129.1147861
5123035000,강원특별자치도,삼척시,가곡면,37.1469139,129.2075306
5123036000,강원특별자치도,삼척시,신기면,37.3468667,129.0853889
5123051000,강원특별자치도,삼척시,남양동,37.4397333,129.1708083
5123053000,강원특별자치도,삼척시,교동,37.4451000,129.1669333
5123054000,강원특별자치도,삼척시,정라동,37.4332306,129.1868861
5123057000,강원특별자치도,삼척시,성내동,37.4433333,129.1652444
5172000000,강원특별자치도,홍천군,,37.6944222,127.8908417
5172025000,강원특별자치도,홍천군,홍천읍,37.6917750,127.8909222
5172031000,강원특별자치도,홍천군,화촌면,37.7681444,127.9691000
5172032000,강원특별자치도,홍천군,두촌면,37.8659139,128.0212639
5172033000,강원특별자치도,홍천군,내촌면,37.8134139,128.0891083
5172034000,강원특별자치도,홍천군,서석면,37.7107500,128.1883972
5172035200,강원특별자치도,홍천군,영귀미면,37.6752806,127.9373194
5172036000,강원특별자치도,홍천군,남면,37.6152833,127.7698111
5172037000,강원특별자치도,홍천군,서면,37.6858389,127.6662333
5172038000,강원특별자치도,홍천군,북방면,37.7027917,127.8553194
5172039000,강원특별자치도,홍천군,내면,37.7710111,128.3919750
5173000000,강원특별자치도,횡성군,,37.4889583,127.9872222
5173025000,강원특별자치도,횡성군,횡성읍,37.4895944,127.9948111
5173031000,강원특별자치도,횡성군,우천면,37.4565806,128.0646556
5173032000,강원특별자치도,횡성군,안흥면,37.4096972,128.1583083
5173033000,강원특별자치도,횡성군,둔내면,37.5094361,128.2210111
5173034000,강원특별자치도,횡성군,갑천면,37.5581722,128.1124000
5173035000,강원특별자치도,횡성군,청일면,37.5809250,128.1525972
5173036000,강원특별자치도,횡성군,공근면,37.5336667,127.9639306
5173037000,강원특별자치도,횡성군,서원면,37.4842750,127.8527111
5173038000,강원특별자치도,횡성군,강림면,37.3574222,128.1276306
5175000000,강원특별자치도,영월군,,37.1808611,128.4640194
5175025000,강원특별자치도,영월군,영월읍,37.1845861,128.4683639
5175025300,강원특별자치도,영월군,상동읍,37.1242556,128.8291972
5175031200,강원특별자치도,영월군,산솔면,37.1452860,128.6804858
5175032500,강원특별자치도,영월군,김삿갓면,37.1256320,128.5701120
5175033000,강원특별자치도,영월군,북면,37.2516444,128.4574333
5175034000,강원특별자치도,영월군,남면,37.1837444,128.4066972
5175035500,강원특별자치도,영월군,한반도면,37.2367930,128.3283870
5175036000,강원특별자치도,영월군,주천면,37.2694222,128.2711333
5175038000,강원특별자치도,영월군,무릉도원면,37.2855056,128.2708417
5176000000,강원특별자치도,평창군,,37.3679167,128.3923528
5176025000,강원특별자치도,평창군,평창읍,37.3660444,128.3995083
5176031000,강원특별자치도,평창군,미탄면,37.3391861,128.4980444
5176032000,강원특별자치도,평창군,방림면,37.4236306,128.3964861
5176033000,강원특별자치도,평창군,대화면,37.4980750,128.4603194
5176034000,강원특별자치도,평창군,봉평면,37.6133889,128.3817778
5176035000,강원특별자치도,평창군,용평면,37.6038917,128.4424194
5176036000,강원특별자치도,평창군,진부면,37.6345750,128.5554000
5176038000,강원특별자치도,평창군,대관령면,37.6709222,128.7084306
5177000000,강원특별자치도,정선군,,37.3778083,128.6630861
5177025000,강원특별자치도,정선군,정선읍,37.3769556,128.6639306
5177025300,강원특별자치도,정선군,고한읍,37.2056889,128.8455111
5177025600,강원특별자치도,정선군,사북읍,37.2249000,128.8240750
5177025900,강원특별자치도,정선군,신동읍,37.2093361,128.6443639
5177032000,강원특별자치도,정선군,남면,37.2659667,128.7428750
5177034000,강원특별자치도,정선군,북평면,37.4460361,128.6726972
5177035000,강원특별자치도,정선군,임계면,37.4919833,128.8544000
5177036000,강원특별자치도,정선군,화암면,37.3401817,128.7879137
5177037000,강원특별자치도,정선군,여량면,37.4706856,128.7205522
5178000000,강원특별자치도,철원군,,38.1440556,127.3157333
5178025000,강원특별자치도,철원군,철원읍,38.2094444,127.2148861
5178025300,강원특별자치도,철원군,김화읍,38.2470139,127.4236111
5178025600,강원특별자치도,철원군,갈말읍,38.1449500,127.3104306
5178025900,강원특별자치도,철원군,동송읍,38.2044722,127.2103333
5178031000,강원특별자치도,철원군,서면,38.1618806,127.4179417
5178032000,강원특별자치도,철원군,근남면,38.2342028,127.4733000
5178033000,강원특별자치도,철원군,근북면,38.3096917,127.4087222
5178034000,강원특별자치도,철원군,근동면,38.3041667,127.5401111
5178035000,강원특별자치도,철원군,원동면,38.3045833,127.7540194
5178036000,강원특별자치도,철원군,원남면,38.2993611,127.6356111
5178037000,강원특별자치도,철원군,임남면,38.2919139,127.8562417
5179000000,강원특별자치도,화천군,,38.1034083,127.7103556
5179025000,강원특별자치도,화천군,화천읍,38.1015639,127.7092778
5179031000,강원특별자치도,화천군,간동면,38.0524944,127.7921778
5179032000,강원특별자치도,화천군,하남면,38.0560694,127.6700222
5179033000,강원특별자치도,화천군,상서면,38.1550806,127.6566333
5179034000,강원특별자치도,화천군,사내면,38.0674139,127.5255444
5180000000,강원특별자치도,양구군,,38.1072917,127.9922444
5180025000,강원특별자치도,양구군,양구읍,38.1052000,127.9928194
5180031500,강원특별자치도,양구군,국토정중앙면,38.1084879,128.0323840
5180032000,강원특별자치도,양구군,동면,38.1996750,128.0458000
5180033000,강원특별자치도,양구군,방산면,38.2063056,127.9517222
5180034000,강원특별자치도,양구군,해안면,38.2825111,128.1393778
5181000000,강원특별자치도,인제군,,38.0669722,128.1726972
5181025000,강원특별자치도,인제군,인제읍,38.0675889,128.1744000
5181031000,강원특별자치도,인제군,남면,37.9631556,128.0856111
5181032000,강원특별자치도,인제군,북면,38.1218778,128.2064111
5181033000,강원특별자치도,인제군,기린면,37.9528417,128.3215000
5181034000,강원특별자치도,인제군,서화면,38.2156611,128.2107667
